NGÀY,GIÁ,THAY ĐỔI,%THAY ĐỔI,MỞ,CAO,THẤP,GIÁ TB,KL KHỚP,GT KHỚP,KL THỎA THUẬN,GT THỎA THUẬN,TỔNG KHỐI LƯỢNG,TỔNG GIÁ TRỊ,OUTLIER_BLOCK_TRADE,LOG_RETURN,VOLATILITY_30D,MONTH
2022-03-07,47610.744156374,300,0.00320856,47255.4400955056,47661.5018793552,46798.6205886746,92995.00588928151,1698000,157905520000,222300,22230000000,1920300,180135520000,0,0.0032034197175391933,0.19491194238708295,3
2022-03-08,48118.3213861861,1000,0.01066098,47610.744156374,48422.8677240733,47001.6514805996,94123.35353535354,2227500,209659770000,700000,70210000000,2927500,279869770000,0,0.010604553248797286,0.19316644995855592,3
2022-03-09,48473.6254470545,700,0.00738397,48016.8059402236,48981.2026768665,48016.8059402236,95817.20961887478,2204000,211181130000,1429500,144951300000,3633500,356132430000,0,0.007356838225707086,0.19368868367999237,3
2022-03-10,48016.8059402236,-900,-0.00942408,48879.6872309042,48879.6872309042,48016.8059402236,95260.33132143316,778700,74179220000,790800,80740680000,1569500,154919900000,0,-0.00946877142885235,0.19656436757276405,3
2022-03-11,47306.1978184867,-1400,-0.01479915,47966.0482172425,48016.8059402236,47052.4092035807,93714.8551360843,1139000,106741220000,399600,40439520000,1538600,147180740000,0,-0.0149097543662867,0.20111863255775525,3
2022-03-14,46595.5896967498,-1400,-0.01502146,47204.6823725243,47204.6823725243,45935.7392979941,91638.74420998456,1943000,178054080000,403200,40199040000,2346200,218253120000,0,-0.015135424065100126,0.17901168124775182,3
2022-03-15,46189.5279129001,-800,-0.0087146,46595.5896967498,46595.5896967498,45580.4352371257,90525.13354700856,1872000,169463050000,1979300,193823260000,3851300,363286310000,0,-0.008752791109595304,0.17841575682156552,3
2022-03-16,46494.0742507874,600,0.00659341,46240.2856358813,46849.3783116558,45935.7392979941,91244.89294489296,1139600,103982680000,2026300,197158990000,3165900,301141670000,0,0.0065717651632356214,0.17750417814917027,3
2022-03-17,46697.1051427122,400,0.00436681,46595.5896967498,47052.4092035807,46443.3165278062,92059.47823140777,1180600,108685420000,1571700,154026600000,2752300,262712020000,0,0.004357305368954963,0.17734251348210517,3
2022-03-18,48270.5945551297,3100,0.03369565,47204.6823725243,49031.9603998479,47204.6823725243,95183.87268658307,2815100,267952120000,0,0,2815100,267952120000,0,0.03314039250230482,0.16323023926995592,3
2022-03-21,48372.1100010921,200,0.00210305,48321.3522781109,48727.4140619606,48219.8368321484,95442.73082591147,1560700,148957470000,444500,45205650000,2005200,194163120000,0,0.002100841108811572,0.16311751033309205,3
2022-03-22,48930.4449538855,1100,0.0115425,48727.4140619606,49234.9912917727,48422.8677240733,96188.05309734514,2079200,199994200000,0,0,2079200,199994200000,0,0.011476390956345433,0.16273251176400802,3
2022-03-23,48981.2026768665,100,0.00103734,48981.2026768665,49488.7799066787,48727.4140619606,96776.06032999292,1975800,191210140000,60000,5670000000,2035800,196880140000,0,0.001036806728436094,0.1627360445350809,3
2022-03-24,48727.4140619606,-500,-0.00518135,48727.4140619606,49336.5067377351,48372.1100010921,96279.30580687613,1823700,175584570000,39400,4066080000,1863100,179650650000,0,-0.005194816877101121,0.1598308038018183,3
2022-03-25,48575.1408930169,-300,-0.003125,48778.1717849418,48981.2026768665,48524.3831700357,95931.26781206742,1228100,117813190000,163400,16781180000,1391500,134594370000,0,-0.003129893008929152,0.15948457747355527,3
2022-03-28,49793.326244566,2400,0.02507837,48473.6254470545,50097.8725824532,48321.3522781109,97267.12360063971,3501600,340590560000,819725,80867820000,4321325,421458380000,0,0.02476906811241068,0.1712065691250544,3
2022-03-29,53244.8514072881,6800,0.06931702,50047.114859472,53244.8514072881,50047.114859472,102977.63213890545,8224300,846918940000,243700,25564130000,8468000,872483070000,0,0.06702014883093206,0.25338648179640605,3
2022-03-30,53803.1863600815,1100,0.01048618,53701.6709141191,54463.0367588372,53041.8205153634,106152.95863214048,2830700,300487180000,301300,33805860000,3132000,334293040000,0,0.010431578709817476,0.2538024032465609,3
2022-03-31,54310.7635898936,1000,0.00943396,53549.3977451755,56138.0416172171,53092.5782383445,107874.15545891774,3472300,374571430000,380500,43148700000,3852800,417720130000,0,0.009389740349839137,0.25190807467619836,3
2022-04-01,56341.072509142,4000,0.03738318,54260.0058669123,56341.072509142,53853.9440830627,109349.02601162763,4317300,472092550000,306700,35086480000,4624000,507179030000,0,0.036701366850428824,0.26588417611498016,4
2022-04-04,55478.1912184614,-1700,-0.01531532,57610.0155836721,57610.0155836721,55478.1912184614,111069.02299278221,2687800,298531320000,582400,68167770000,3270200,366699090000,0,-0.015433806129842229,0.2719819655913531,4
2022-04-05,55325.9180495177,-300,-0.00274474,55376.675772499,56645.6188470292,55325.9180495177,110058.51172273191,1863900,205138060000,1209900,138059870000,3073800,343197930000,0,-0.0027485129533504956,0.2708173743695252,4
2022-04-06,57356.2269687661,4000,0.03669725,55021.3717116304,57863.8041985782,55021.3717116304,111342.9863603733,4179000,465302340000,580900,63358600000,4759900,528660940000,0,0.036039936483197726,0.28465318682521706,4
2022-04-07,57508.5001377097,300,0.00265487,57711.5310296345,59335.7781650332,56899.4074619352,115000.4214344095,3915200,450249650000,1506800,179901660000,5422000,630151310000,0,0.002651349321619557,0.28018082514864007,4
2022-04-08,55072.1294346118,-4800,-0.0423654,57508.5001377097,57813.0464755969,55072.1294346118,110733.38575324962,4069700,450651660000,2529800,306611760000,6599500,757263420000,0,-0.04328899505344401,0.3157226169682179,4
2022-04-12,55731.9798333674,1300,0.01198157,55325.9180495177,56594.861124048,54107.7326979688,108323.52866765758,3162100,342529830000,516400,59902400000,3678500,402432230000,0,0.011910356094913836,0.3159078349905885,4
2022-04-13,58422.1391513714,5300,0.04826958,55833.4952793298,58422.1391513714,55731.9798333674,112761.46021427713,3322800,374683780000,190800,22399920000,3513600,397083700000,0,0.047140786652405516,0.33784266280644487,4
2022-04-14,59183.5049960896,1500,0.01303215,58472.8968743527,60350.9326246574,58472.8968743527,117274.79174930585,3529400,413909650000,1870400,227953140000,5399800,641862790000,0,0.012947958188556265,0.3368567803217857,4
2022-04-15,58371.3814283904,-1600,-0.01372213,58422.1391513714,59843.3553948453,57863.8041985782,115616.36124815787,3121400,360884910000,953100,118851570000,4074500,479736480000,0,-0.01381714555313948,0.3423135261861929,4
2022-04-18,58625.1700432963,500,0.00434783,58371.3814283904,60198.6594557138,57863.8041985782,116604.67208962784,3356100,391336940000,491700,60479100000,3847800,451816040000,0,0.004338401598595709,0.34195783751618786,4
2022-04-19,56848.649738954,-3500,-0.03030303,59132.7472731084,59386.5358880144,56848.649738954,114465.72183470726,4731000,541537330000,3465978,427847483000,8196978,969384813000,0,-0.03077165866675343,0.3590248461886644,4
2022-04-20,56848.649738954,0,0.0,56848.649738954,57356.2269687661,55630.464387405,111871.21699544766,3295000,368615660000,55000,6589000000,3350000,375204660000,0,0.0,0.3591357387346519,4
2022-04-21,56848.649738954,0,0.0,56442.5879551043,58828.2009352211,56442.5879551043,113501.08393756914,4068500,461779160000,377100,45176580000,4445600,506955740000,0,0.0,0.35944829120194705,4
2022-04-22,56391.8302321231,-900,-0.00803571,57102.4383538601,57813.0464755969,53803.1863600815,110062.79493422552,5708900,628337490000,6169300,739082140000,11878200,1367419630000,1,-0.008068174649510538,0.35897041254784384,4
2022-04-25,52483.48556257,-7700,-0.06930693,55884.253002311,56290.3147861607,52483.48556257,105281.0699320437,4605900,484914080000,1413625,164625147500,6019525,649539227500,0,-0.07182573457125586,0.419666672594831,4
2022-04-26,52940.305069401,900,0.00870406,50859.2384271713,53295.6091302694,49234.9912917727,100467.70630040138,5431400,545680300000,106000,11723600000,5537400,557403900000,0,0.008666399932400344,0.41615619941629756,4
2022-04-27,52280.4546706452,-1300,-0.01246405,52026.6660557392,52788.0319004573,51011.5115961149,102038.61722733923,2529700,258127090000,632000,70206480000,3161700,328333570000,0,-0.012542373777092532,0.41732880506684644,4
2022-04-28,53549.3977451755,2500,0.02427184,52229.696947664,54209.2481439312,52026.6660557392,104537.34192222574,2530400,264521290000,617100,68004420000,3147500,332525710000,0,0.023981964686486706,0.42124651732208623,4
2022-04-29,53295.6091302694,-500,-0.00473934,53295.6091302694,54361.5213128747,52889.5473464197,105418.48177376926,3991500,420777870000,20000,2256000000,4011500,423033870000,0,-0.004750602758598868,0.42213879519112624,4
2022-05-04,53041.8205153634,-500,-0.0047619,53244.8514072881,53752.4286371003,52838.7896234385,104740.746996997,1598400,167417610000,500000,56004000000,2098400,223421610000,0,-0.004773278752656878,0.4139348428023014,5
2022-05-05,53143.3359613257,200,0.00191388,53092.5782383445,53549.3977451755,51722.1197178519,104142.49851929474,2194900,228582370000,259000,25562000000,2453900,254144370000,0,0.0019120464716232254,0.4139393306400434,5
2022-05-06,50859.2384271713,-4500,-0.04297994,51925.1506097768,52788.0319004573,50859.2384271713,102413.69863013699,2430900,248957460000,803600,90003200000,3234500,338960660000,0,-0.04393092922572666,0.4348584588214368,5
2022-05-09,47712.2596023363,-6200,-0.06187625,49894.8416905284,50250.1457513968,47712.2596023363,96718.99935542665,4499100,435148450000,571600,61275520000,5070700,496423970000,0,-0.06387340638076155,0.47410768421509186,5
2022-05-10,49945.5994135095,4400,0.04680851,47712.2596023363,50148.6303054345,46697.1051427122,95371.80033372386,2816700,268633750000,918600,92319300000,3735300,360953050000,0,0.045746021788204014,0.4926980597376414,5
2022-05-11,51722.1197178519,3500,0.03556911,49742.5685215847,51722.1197178519,49133.4758458103,99300.8274869581,1667700,165603990000,639800,67306960000,2307500,232910950000,0,0.03495113617047317,0.5023112510790244,5
2022-05-12,48524.3831700357,-6300,-0.06182532,50402.4189203405,51722.1197178519,48219.8368321484,98854.651746093,2591500,256181830000,1684200,183567800000,4275700,439749630000,0,-0.0638191201713244,0.5322835015188767,5
2022-05-13,47509.2287104116,-2000,-0.0209205,48778.1717849418,50250.1457513968,47255.4400955056,95977.2327411848,4103700,393861770000,82400,8421280000,4186100,402283050000,0,-0.02114243657380765,0.49457949057240347,5
2022-05-16,47306.1978184867,-400,-0.0042735,49488.7799066787,49488.7799066787,47306.1978184867,95524.72858866105,1740900,166299000000,0,0,1740900,166299000000,0,-0.004282661792002185,0.4927356237866106,5
2022-05-17,50605.4498122652,6500,0.06974249,47204.6823725243,50605.4498122652,46950.8937576182,95718.58441685405,2045800,195821080000,0,0,2045800,195821080000,0,0.06741795527624561,0.5337312904889054,5
2022-05-18,49590.2953526411,-2000,-0.02006018,50605.4498122652,50808.4807041902,49488.7799066787,98453.08105872622,1934400,190447640000,80000,8528000000,2014400,198975640000,0,-0.02026411791905408,0.5229346014510903,5
2022-05-19,49234.9912917727,-700,-0.00716479,48270.5945551297,49590.2953526411,48270.5945551297,96471.47973302947,1228600,118524860000,1328100,138786450000,2556700,257311310000,0,-0.007190580545353024,0.5219480706684888,5
2022-05-20,49488.7799066787,500,0.00515464,49590.2953526411,50199.3880284157,49234.9912917727,97871.52580828135,1410400,138038000000,30000,3111000000,1440400,141149000000,0,0.0051413995004177685,0.5226102667202752,5
2022-05-23,48981.2026768665,-1000,-0.01025641,49844.0839675472,49844.0839675472,48778.1717849418,97373.25182513853,1136900,110703650000,206459,18725831300,1343359,129429481300,0,-0.010309369658863457,0.5090601949274514,5
